"year","site","field","project","plot","subplot","uniqueID","carbon","nadd","ncess","fence","burn","rainfall","warm","species","abundance","unitAbund","scaleAbund"
"1985","cdr","C",2,23,"Whole","cdr_C_2_23_Whole","0",0,"0",1,"0","0","0","Sorghastrum nutans",11.4,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,23,"Whole","cdr_C_2_23_Whole","0",0,"0",1,"0","0","0","Stipa spartea",2.467,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,24,"Whole","cdr_C_2_24_Whole","0",6,"0",1,"0","0","0","Ambrosia coronopifolia",13.643,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,24,"Whole","cdr_C_2_24_Whole","0",6,"0",1,"0","0","0","Anemone cylindrica",0.043,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,24,"Whole","cdr_C_2_24_Whole","0",6,"0",1,"0","0","0","Artemisia ludoviciana",112.6,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,24,"Whole","cdr_C_2_24_Whole","0",6,"0",1,"0","0","0","Carex sp.",5.967,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,24,"Whole","cdr_C_2_24_Whole","0",6,"0",1,"0","0","0","Erigeron canadensis",0.23,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,24,"Whole","cdr_C_2_24_Whole","0",6,"0",1,"0","0","0","Lithospermum canescens",15.863,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,24,"Whole","cdr_C_2_24_Whole","0",6,"0",1,"0","0","0","Oenothera biennis",0.233,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,24,"Whole","cdr_C_2_24_Whole","0",6,"0",1,"0","0","0","Panicum oligosanthes",43.4,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,24,"Whole","cdr_C_2_24_Whole","0",6,"0",1,"0","0","0","Poa pratensis",50.233,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,24,"Whole","cdr_C_2_24_Whole","0",6,"0",1,"0","0","0","Polygala polygama",0.007,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,24,"Whole","cdr_C_2_24_Whole","0",6,"0",1,"0","0","0","Polygonum convolvulus",2.257,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,24,"Whole","cdr_C_2_24_Whole","0",6,"0",1,"0","0","0","Rosa arkansana",1.033,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,24,"Whole","cdr_C_2_24_Whole","0",6,"0",1,"0","0","0","Rubus sp.",16.333,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,24,"Whole","cdr_C_2_24_Whole","0",6,"0",1,"0","0","0","Rudbeckia serotina",0.187,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,24,"Whole","cdr_C_2_24_Whole","0",6,"0",1,"0","0","0","Schizachyrium scoparium",0.66,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,24,"Whole","cdr_C_2_24_Whole","0",6,"0",1,"0","0","0","Setaria lutescens",3.367,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,25,"Whole","cdr_C_2_25_Whole","0",50,"0",1,"0","0","0","Agropyron repens",0.897,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,25,"Whole","cdr_C_2_25_Whole","0",50,"0",1,"0","0","0","Artemisia ludoviciana",753.23,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,25,"Whole","cdr_C_2_25_Whole","0",50,"0",1,"0","0","0","Chenopodium album",20.633,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,25,"Whole","cdr_C_2_25_Whole","0",50,"0",1,"0","0","0","Erigeron canadensis",18,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,25,"Whole","cdr_C_2_25_Whole","0",50,"0",1,"0","0","0","Euphorbia corollata",32.933,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,25,"Whole","cdr_C_2_25_Whole","0",50,"0",1,"0","0","0","Lychnis alba",0.17,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,25,"Whole","cdr_C_2_25_Whole","0",50,"0",1,"0","0","0","Panicum oligosanthes",2.767,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,25,"Whole","cdr_C_2_25_Whole","0",50,"0",1,"0","0","0","Panicum perlongum",0.02,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,25,"Whole","cdr_C_2_25_Whole","0",50,"0",1,"0","0","0","Panicum praecocious",0.567,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,25,"Whole","cdr_C_2_25_Whole","0",50,"0",1,"0","0","0","Poa pratensis",0.4,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,25,"Whole","cdr_C_2_25_Whole","0",50,"0",1,"0","0","0","Polygonum convolvulus",5.667,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,25,"Whole","cdr_C_2_25_Whole","0",50,"0",1,"0","0","0","Rosa arkansana",23.567,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,25,"Whole","cdr_C_2_25_Whole","0",50,"0",1,"0","0","0","Setaria lutescens",5.02,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,25,"Whole","cdr_C_2_25_Whole","0",50,"0",1,"0","0","0","Viola pedatifida",0.673,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,26,"Whole","cdr_C_2_26_Whole","0",50,"0",1,"0","0","0","Agropyron repens",112.833,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,26,"Whole","cdr_C_2_26_Whole","0",50,"0",1,"0","0","0","Artemisia ludoviciana",459.5,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,26,"Whole","cdr_C_2_26_Whole","0",50,"0",1,"0","0","0","Cirsium sp.",0.05,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,26,"Whole","cdr_C_2_26_Whole","0",50,"0",1,"0","0","0","Panicum oligosanthes",0.237,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,26,"Whole","cdr_C_2_26_Whole","0",50,"0",1,"0","0","0","Poa pratensis",11.633,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,26,"Whole","cdr_C_2_26_Whole","0",50,"0",1,"0","0","0","Polygonum convolvulus",0.967,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,26,"Whole","cdr_C_2_26_Whole","0",50,"0",1,"0","0","0","Rosa arkansana",0.04,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,26,"Whole","cdr_C_2_26_Whole","0",50,"0",1,"0","0","0","Setaria lutescens",0.39,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,27,"Whole","cdr_C_2_27_Whole","0",50,"0",1,"0","0","0","Agropyron repens",434,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,27,"Whole","cdr_C_2_27_Whole","0",50,"0",1,"0","0","0","Oxybaphus hirsutus",11.8,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,27,"Whole","cdr_C_2_27_Whole","0",50,"0",1,"0","0","0","Poa pratensis",3.13,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,27,"Whole","cdr_C_2_27_Whole","0",50,"0",1,"0","0","0","Polygonum convolvulus",0.083,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,28,"Whole","cdr_C_2_28_Whole","0",80,"0",1,"0","0","0","Agropyron repens",0.133,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,28,"Whole","cdr_C_2_28_Whole","0",80,"0",1,"0","0","0","Ambrosia coronopifolia",3.4,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,28,"Whole","cdr_C_2_28_Whole","0",80,"0",1,"0","0","0","Artemisia ludoviciana",662.633,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,28,"Whole","cdr_C_2_28_Whole","0",80,"0",1,"0","0","0","Erigeron canadensis",6.7,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,28,"Whole","cdr_C_2_28_Whole","0",80,"0",1,"0","0","0","Oenothera biennis",3.667,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,28,"Whole","cdr_C_2_28_Whole","0",80,"0",1,"0","0","0","Panicum capillare",5.52,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,28,"Whole","cdr_C_2_28_Whole","0",80,"0",1,"0","0","0","Panicum oligosanthes",6.977,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,28,"Whole","cdr_C_2_28_Whole","0",80,"0",1,"0","0","0","Poa pratensis",0.127,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,28,"Whole","cdr_C_2_28_Whole","0",80,"0",1,"0","0","0","Polygonum convolvulus",3.753,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,28,"Whole","cdr_C_2_28_Whole","0",80,"0",1,"0","0","0","Schizachyrium scoparium",0.307,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,28,"Whole","cdr_C_2_28_Whole","0",80,"0",1,"0","0","0","Setaria lutescens",6.167,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,29,"Whole","cdr_C_2_29_Whole","0",3,"0",1,"0","0","0","Artemisia ludoviciana",102.367,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,29,"Whole","cdr_C_2_29_Whole","0",3,"0",1,"0","0","0","Carex sp.",14.933,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,29,"Whole","cdr_C_2_29_Whole","0",3,"0",1,"0","0","0","Chenopodium album",0.15,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,29,"Whole","cdr_C_2_29_Whole","0",3,"0",1,"0","0","0","Erigeron canadensis",0.207,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,29,"Whole","cdr_C_2_29_Whole","0",3,"0",1,"0","0","0","Lespedeza capitata",19.1,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,29,"Whole","cdr_C_2_29_Whole","0",3,"0",1,"0","0","0","Lithospermum canescens",0.087,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,29,"Whole","cdr_C_2_29_Whole","0",3,"0",1,"0","0","0","Oenothera biennis",0.207,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,29,"Whole","cdr_C_2_29_Whole","0",3,"0",1,"0","0","0","Oxybaphus hirsutus",0.033,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,29,"Whole","cdr_C_2_29_Whole","0",3,"0",1,"0","0","0","Panicum oligosanthes",70.6,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,29,"Whole","cdr_C_2_29_Whole","0",3,"0",1,"0","0","0","Panicum perlongum",3.233,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,29,"Whole","cdr_C_2_29_Whole","0",3,"0",1,"0","0","0","Poa pratensis",69.133,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,29,"Whole","cdr_C_2_29_Whole","0",3,"0",1,"0","0","0","Polygonum convolvulus",1.523,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,29,"Whole","cdr_C_2_29_Whole","0",3,"0",1,"0","0","0","Rosa arkansana",26.4,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,29,"Whole","cdr_C_2_29_Whole","0",3,"0",1,"0","0","0","Schizachyrium scoparium",14.6,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,29,"Whole","cdr_C_2_29_Whole","0",3,"0",1,"0","0","0","Setaria lutescens",1.55,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,29,"Whole","cdr_C_2_29_Whole","0",3,"0",1,"0","0","0","Tradescantia occidentalis",0.087,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,30,"Whole","cdr_C_2_30_Whole","0",6,"0",1,"0","0","0","Ambrosia coronopifolia",12.6,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,30,"Whole","cdr_C_2_30_Whole","0",6,"0",1,"0","0","0","Anemone cylindrica",0.16,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,30,"Whole","cdr_C_2_30_Whole","0",6,"0",1,"0","0","0","Artemisia (caudata)",3.367,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,30,"Whole","cdr_C_2_30_Whole","0",6,"0",1,"0","0","0","Artemisia ludoviciana",73.367,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,30,"Whole","cdr_C_2_30_Whole","0",6,"0",1,"0","0","0","Carex sp.",14.8,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,30,"Whole","cdr_C_2_30_Whole","0",6,"0",1,"0","0","0","Cirsium sp.",0.05,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,30,"Whole","cdr_C_2_30_Whole","0",6,"0",1,"0","0","0","Erigeron canadensis",0.113,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,30,"Whole","cdr_C_2_30_Whole","0",6,"0",1,"0","0","0","Hedeoma hispida",0.19,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,30,"Whole","cdr_C_2_30_Whole","0",6,"0",1,"0","0","0","Lithospermum canescens",0.343,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,30,"Whole","cdr_C_2_30_Whole","0",6,"0",1,"0","0","0","Panicum oligosanthes",9.2,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,30,"Whole","cdr_C_2_30_Whole","0",6,"0",1,"0","0","0","Poa pratensis",46,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,30,"Whole","cdr_C_2_30_Whole","0",6,"0",1,"0","0","0","Polygonum convolvulus",1.063,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,30,"Whole","cdr_C_2_30_Whole","0",6,"0",1,"0","0","0","Rudbeckia serotina",0.167,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,30,"Whole","cdr_C_2_30_Whole","0",6,"0",1,"0","0","0","Schizachyrium scoparium",11.467,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,30,"Whole","cdr_C_2_30_Whole","0",6,"0",1,"0","0","0","Setaria lutescens",0.5,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,30,"Whole","cdr_C_2_30_Whole","0",6,"0",1,"0","0","0","Sorghastrum nutans",17.467,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,30,"Whole","cdr_C_2_30_Whole","0",6,"0",1,"0","0","0","Tradescantia occidentalis",7,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,31,"Whole","cdr_C_2_31_Whole","0",10,"0",1,"0","0","0","Agropyron repens",0.08,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,31,"Whole","cdr_C_2_31_Whole","0",10,"0",1,"0","0","0","Ambrosia coronopifolia",3.533,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,31,"Whole","cdr_C_2_31_Whole","0",10,"0",1,"0","0","0","Artemisia (caudata)",17.933,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,31,"Whole","cdr_C_2_31_Whole","0",10,"0",1,"0","0","0","Artemisia ludoviciana",164.9,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,31,"Whole","cdr_C_2_31_Whole","0",10,"0",1,"0","0","0","Cyperus sp.",0.153,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,31,"Whole","cdr_C_2_31_Whole","0",10,"0",1,"0","0","0","Euphorbia corollata",3.537,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,31,"Whole","cdr_C_2_31_Whole","0",10,"0",1,"0","0","0","Hedeoma hispida",0.367,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,31,"Whole","cdr_C_2_31_Whole","0",10,"0",1,"0","0","0","Oenothera biennis",0.987,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,31,"Whole","cdr_C_2_31_Whole","0",10,"0",1,"0","0","0","Panicum oligosanthes",9.65,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,31,"Whole","cdr_C_2_31_Whole","0",10,"0",1,"0","0","0","Panicum perlongum",33.233,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,31,"Whole","cdr_C_2_31_Whole","0",10,"0",1,"0","0","0","Panicum praecocious",43.333,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,31,"Whole","cdr_C_2_31_Whole","0",10,"0",1,"0","0","0","Poa pratensis",4.893,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,31,"Whole","cdr_C_2_31_Whole","0",10,"0",1,"0","0","0","Polygonum convolvulus",1.4,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,31,"Whole","cdr_C_2_31_Whole","0",10,"0",1,"0","0","0","Schizachyrium scoparium",13.39,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,31,"Whole","cdr_C_2_31_Whole","0",10,"0",1,"0","0","0","Setaria lutescens",5.6,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,31,"Whole","cdr_C_2_31_Whole","0",10,"0",1,"0","0","0","Solidago nemoralis",2.577,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,31,"Whole","cdr_C_2_31_Whole","0",10,"0",1,"0","0","0","Sorghastrum nutans",10.033,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,31,"Whole","cdr_C_2_31_Whole","0",10,"0",1,"0","0","0","Tradescantia occidentalis",4.833,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,32,"Whole","cdr_C_2_32_Whole","0",0,"0",1,"0","0","0","Agropyron repens",15.733,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,32,"Whole","cdr_C_2_32_Whole","0",0,"0",1,"0","0","0","Ambrosia coronopifolia",17.5,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,32,"Whole","cdr_C_2_32_Whole","0",0,"0",1,"0","0","0","Artemisia (caudata)",8.7,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,32,"Whole","cdr_C_2_32_Whole","0",0,"0",1,"0","0","0","Artemisia ludoviciana",51.767,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,32,"Whole","cdr_C_2_32_Whole","0",0,"0",1,"0","0","0","Erigeron canadensis",0.15,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,32,"Whole","cdr_C_2_32_Whole","0",0,"0",1,"0","0","0","Lespedeza capitata",1.503,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,32,"Whole","cdr_C_2_32_Whole","0",0,"0",1,"0","0","0","Panicum oligosanthes",0.03,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,32,"Whole","cdr_C_2_32_Whole","0",0,"0",1,"0","0","0","Panicum praecocious",0.98,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,32,"Whole","cdr_C_2_32_Whole","0",0,"0",1,"0","0","0","Poa pratensis",11.967,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,32,"Whole","cdr_C_2_32_Whole","0",0,"0",1,"0","0","0","Polygala polygama",0.113,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,32,"Whole","cdr_C_2_32_Whole","0",0,"0",1,"0","0","0","Polygonum convolvulus",0.143,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,32,"Whole","cdr_C_2_32_Whole","0",0,"0",1,"0","0","0","Rosa arkansana",9.367,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,32,"Whole","cdr_C_2_32_Whole","0",0,"0",1,"0","0","0","Rudbeckia serotina",0.057,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,32,"Whole","cdr_C_2_32_Whole","0",0,"0",1,"0","0","0","Schizachyrium scoparium",41.867,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,32,"Whole","cdr_C_2_32_Whole","0",0,"0",1,"0","0","0","Setaria lutescens",4.637,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,32,"Whole","cdr_C_2_32_Whole","0",0,"0",1,"0","0","0","Solidago nemoralis",6.533,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,32,"Whole","cdr_C_2_32_Whole","0",0,"0",1,"0","0","0","Sorghastrum nutans",3.43,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,32,"Whole","cdr_C_2_32_Whole","0",0,"0",1,"0","0","0","Stipa spartea",0.6,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,32,"Whole","cdr_C_2_32_Whole","0",0,"0",1,"0","0","0","Viola pedatifida",0.203,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Agropyron repens",91.433,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Ambrosia coronopifolia",9.233,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Anemone cylindrica",0.483,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Artemisia ludoviciana",63.367,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Carex sp.",5.467,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Cyperus sp.",0.64,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Erigeron canadensis",0.007,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Oenothera biennis",0.353,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Oxybaphus hirsutus",0.027,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Panicum oligosanthes",52.467,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Panicum praecocious",1.9,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Poa pratensis",8.767,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Polygonum convolvulus",0.653,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Rudbeckia serotina",0.47,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Schizachyrium scoparium",10.1,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Setaria lutescens",2.6,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Solidago sp.",0.027,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Sorghastrum nutans",12.267,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Stipa spartea",0.433,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,33,"Whole","cdr_C_2_33_Whole","0",6,"0",1,"0","0","0","Viola pedatifida",0.917,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,34,"Whole","cdr_C_2_34_Whole","0",10,"0",1,"0","0","0","Ambrosia coronopifolia",1.1,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,34,"Whole","cdr_C_2_34_Whole","0",10,"0",1,"0","0","0","Artemisia ludoviciana",207.667,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,34,"Whole","cdr_C_2_34_Whole","0",10,"0",1,"0","0","0","Aster azureus",1.433,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,34,"Whole","cdr_C_2_34_Whole","0",10,"0",1,"0","0","0","Carex sp.",3.767,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,34,"Whole","cdr_C_2_34_Whole","0",10,"0",1,"0","0","0","Erigeron canadensis",4.433,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,34,"Whole","cdr_C_2_34_Whole","0",10,"0",1,"0","0","0","Lactuca sp.",0.103,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,34,"Whole","cdr_C_2_34_Whole","0",10,"0",1,"0","0","0","Oenothera biennis",0.297,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,34,"Whole","cdr_C_2_34_Whole","0",10,"0",1,"0","0","0","Panicum oligosanthes",55.5,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,34,"Whole","cdr_C_2_34_Whole","0",10,"0",1,"0","0","0","Panicum praecocious",9.11,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,34,"Whole","cdr_C_2_34_Whole","0",10,"0",1,"0","0","0","Poa pratensis",20.367,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,34,"Whole","cdr_C_2_34_Whole","0",10,"0",1,"0","0","0","Polygala polygama",0.09,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,34,"Whole","cdr_C_2_34_Whole","0",10,"0",1,"0","0","0","Polygonum convolvulus",0.98,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,34,"Whole","cdr_C_2_34_Whole","0",10,"0",1,"0","0","0","Rudbeckia serotina",0.037,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,34,"Whole","cdr_C_2_34_Whole","0",10,"0",1,"0","0","0","Schizachyrium scoparium",14.067,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,34,"Whole","cdr_C_2_34_Whole","0",10,"0",1,"0","0","0","Setaria lutescens",6.433,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,34,"Whole","cdr_C_2_34_Whole","0",10,"0",1,"0","0","0","Solidago nemoralis",0.013,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,34,"Whole","cdr_C_2_34_Whole","0",10,"0",1,"0","0","0","Stipa spartea",3.333,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,35,"Whole","cdr_C_2_35_Whole","0",50,"0",1,"0","0","0","Ambrosia coronopifolia",24.8,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,35,"Whole","cdr_C_2_35_Whole","0",50,"0",1,"0","0","0","Artemisia ludoviciana",29.49,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,35,"Whole","cdr_C_2_35_Whole","0",50,"0",1,"0","0","0","Aster azureus",93.933,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,35,"Whole","cdr_C_2_35_Whole","0",50,"0",1,"0","0","0","Carex sp.",4.59,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,35,"Whole","cdr_C_2_35_Whole","0",50,"0",1,"0","0","0","Erigeron canadensis",4.59,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,35,"Whole","cdr_C_2_35_Whole","0",50,"0",1,"0","0","0","Oenothera biennis",10.933,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,35,"Whole","cdr_C_2_35_Whole","0",50,"0",1,"0","0","0","Panicum capillare",11.873,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,35,"Whole","cdr_C_2_35_Whole","0",50,"0",1,"0","0","0","Panicum oligosanthes",37.8,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,35,"Whole","cdr_C_2_35_Whole","0",50,"0",1,"0","0","0","Poa pratensis",5.383,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,35,"Whole","cdr_C_2_35_Whole","0",50,"0",1,"0","0","0","Polygonum convolvulus",29.173,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,35,"Whole","cdr_C_2_35_Whole","0",50,"0",1,"0","0","0","Schizachyrium scoparium",4.233,"biomass_g_m2","0.3m2"
"1985","cdr","C",2,35,"Whole","cdr_C_2_35_Whole","0",50,"0",1,"0","0","0","Setaria lutescens",162.533,"biomass_g_m2","0.3m2"
